"search-number","evaluation","evals-requested-so-far","sun-brightness*","albedo*","cloud_counter_on_start*","co2_counter_on_start*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","333","500","0.6000000000000001","0.35000000000000003","4","0","""-2053924666""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","334","500","0.6000000000000001","0.35000000000000003","4","0","""1148558088""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","335","500","0.6000000000000001","0.35000000000000003","4","0","""1177112347""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","336","500","0.6000000000000001","0.35000000000000003","4","0","""-99780116""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","337","500","0.6000000000000001","0.35000000000000003","4","0","""2046656794""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","338","500","0.6000000000000001","0.35000000000000003","4","0","""220505450""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","339","500","0.6000000000000001","0.35000000000000003","4","0","""-599658207""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","340","500","0.6000000000000001","0.35000000000000003","4","0","""-106259533""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","341","500","0","0","11","25","""550831292""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","342","500","0","0","11","25","""-2101531352""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","343","500","0","0","11","25","""919356552""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","344","500","0","0","11","25","""-307980527""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","345","500","0","0","11","25","""65194070""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","346","500","0","0","11","25","""-1688118788""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","347","500","0","0","11","25","""1950179766""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","348","500","0","0","11","25","""-1763666030""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","349","500","0","0","11","25","""-1310497690""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","350","500","0","0","11","25","""1749998643""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","351","500","4.2","0.30000000000000004","10","125","""-345747967""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","352","500","4.2","0.30000000000000004","10","125","""2015571856""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","353","500","4.2","0.30000000000000004","10","125","""-455583247""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","354","500","4.2","0.30000000000000004","10","125","""-1744298340""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","355","500","4.2","0.30000000000000004","10","125","""-2063592732""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","356","500","4.2","0.30000000000000004","10","125","""451886184""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","357","500","4.2","0.30000000000000004","10","125","""-1116117920""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","358","500","4.2","0.30000000000000004","10","125","""102295910""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","359","500","4.2","0.30000000000000004","10","125","""-1996640713""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","360","500","4.2","0.30000000000000004","10","125","""-2038533442""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","361","500","2","0.55","14","50","""1278149251""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","362","500","2","0.55","14","50","""-1635977881""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","363","500","2","0.55","14","50","""1576470553""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","364","500","2","0.55","14","50","""631177690""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","365","500","2","0.55","14","50","""-1966248426""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","366","500","2","0.55","14","50","""2105497847""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","367","500","2","0.55","14","50","""1314190592""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","368","500","2","0.55","14","50","""-293184362""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","369","500","2","0.55","14","50","""1270833397""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","370","500","2","0.55","14","50","""708541210""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","371","500","4.800000000000001","0.2","6","200","""-423118063""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","372","500","4.800000000000001","0.2","6","200","""-580755841""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","373","500","4.800000000000001","0.2","6","200","""173522955""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","374","500","4.800000000000001","0.2","6","200","""-1287045663""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","375","500","4.800000000000001","0.2","6","200","""683484690""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","376","500","4.800000000000001","0.2","6","200","""681128811""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","377","500","4.800000000000001","0.2","6","200","""1592785655""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","378","500","4.800000000000001","0.2","6","200","""-132201395""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","379","500","4.800000000000001","0.2","6","200","""2071152710""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","380","500","4.800000000000001","0.2","6","200","""2113671348""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","381","500","2.6","0.5","0","75","""1673612670""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","382","500","2.6","0.5","0","75","""-974891579""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","383","500","2.6","0.5","0","75","""-1723628574""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","384","500","2.6","0.5","0","75","""1404307418""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","385","500","2.6","0.5","0","75","""1202546264""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","386","500","2.6","0.5","0","75","""-777638661""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","387","500","2.6","0.5","0","75","""799697220""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","388","500","2.6","0.5","0","75","""1370041714""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","389","500","2.6","0.5","0","75","""-24124279""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","390","500","2.6","0.5","0","75","""-151343000""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","391","500","0.2","0.4","6","25","""1209608850""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","392","500","0.2","0.4","6","25","""981426993""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","393","500","0.2","0.4","6","25","""-1952949985""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","394","500","0.2","0.4","6","25","""-188532888""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","395","500","0.2","0.4","6","25","""-489503453""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","396","500","0.2","0.4","6","25","""179964389""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","397","500","0.2","0.4","6","25","""1135724091""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","398","500","0.2","0.4","6","25","""-1770434169""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","399","500","0.2","0.4","6","25","""707392336""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","400","500","0.2","0.4","6","25","""1287799413""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","401","500","3","0.55","6","75","""-1308778660""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","402","500","3","0.55","6","75","""675267962""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","403","500","3","0.55","6","75","""-1677278288""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","404","500","3","0.55","6","75","""-445095881""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","405","500","3","0.55","6","75","""892274880""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","406","500","3","0.55","6","75","""-1932481959""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","407","500","3","0.55","6","75","""1171212564""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","408","500","3","0.55","6","75","""-854018359""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","409","500","3","0.55","6","75","""1590726772""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","410","500","3","0.55","6","75","""977254198""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","411","500","4.2","0.1","7","50","""-242924715""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","412","500","4.2","0.1","7","50","""-761754307""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","413","500","4.2","0.1","7","50","""-652893114""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","414","500","4.2","0.1","7","50","""1688430965""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","415","500","4.2","0.1","7","50","""-1364240381""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","416","500","4.2","0.1","7","50","""-1657772527""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","417","500","4.2","0.1","7","50","""-1402086214""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","418","500","4.2","0.1","7","50","""-1791165158""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","419","500","4.2","0.1","7","50","""-700487466""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","420","500","4.2","0.1","7","50","""703404363""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","421","500","4.800000000000001","0.55","10","125","""-1107772134""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","422","500","4.800000000000001","0.55","10","125","""-1787588536""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","423","500","4.800000000000001","0.55","10","125","""1186445770""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","424","500","4.800000000000001","0.55","10","125","""711512635""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","425","500","4.800000000000001","0.55","10","125","""-900061158""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","426","500","4.800000000000001","0.55","10","125","""-1578373498""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","427","500","4.800000000000001","0.55","10","125","""148437049""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","428","500","4.800000000000001","0.55","10","125","""455163916""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","429","500","4.800000000000001","0.55","10","125","""264140498""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","430","500","4.800000000000001","0.55","10","125","""1070949093""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","431","500","3.4000000000000004","0.65","14","125","""-829034895""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","432","500","3.4000000000000004","0.65","14","125","""690677288""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","433","500","3.4000000000000004","0.65","14","125","""253685291""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","434","500","3.4000000000000004","0.65","14","125","""-1483709110""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","435","500","3.4000000000000004","0.65","14","125","""357645269""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","436","500","3.4000000000000004","0.65","14","125","""-725077346""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","437","500","3.4000000000000004","0.65","14","125","""-951429316""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","438","500","3.4000000000000004","0.65","14","125","""376357259""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","439","500","3.4000000000000004","0.65","14","125","""291672759""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","440","500","3.4000000000000004","0.65","14","125","""-1406275739""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","441","500","4.4","0.15000000000000002","4","100","""-196925752""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","442","500","4.4","0.15000000000000002","4","100","""1542081547""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","443","500","4.4","0.15000000000000002","4","100","""-333047576""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","444","500","4.4","0.15000000000000002","4","100","""-1676710841""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","445","500","4.4","0.15000000000000002","4","100","""1277231439""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","446","500","4.4","0.15000000000000002","4","100","""1840940894""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","447","500","4.4","0.15000000000000002","4","100","""-1137168786""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","448","500","4.4","0.15000000000000002","4","100","""648576508""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","449","500","4.4","0.15000000000000002","4","100","""-1298266112""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","450","500","4.4","0.15000000000000002","4","100","""-120783433""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","451","500","1.8","0.30000000000000004","0","125","""-802358714""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","452","500","1.8","0.30000000000000004","0","125","""-753821188""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","453","500","1.8","0.30000000000000004","0","125","""1523000692""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","454","500","1.8","0.30000000000000004","0","125","""1236501690""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","455","500","1.8","0.30000000000000004","0","125","""-869558678""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","456","500","1.8","0.30000000000000004","0","125","""1770961637""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","457","500","1.8","0.30000000000000004","0","125","""231930982""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","458","500","1.8","0.30000000000000004","0","125","""-367236082""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","459","500","1.8","0.30000000000000004","0","125","""-970786849""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","460","500","1.8","0.30000000000000004","0","125","""-311923159""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","461","500","0.8","0.8500000000000001","11","75","""70101207""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","462","500","0.8","0.8500000000000001","11","75","""-1428117030""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","463","500","0.8","0.8500000000000001","11","75","""-1088815143""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","464","500","0.8","0.8500000000000001","11","75","""-803081675""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","465","500","0.8","0.8500000000000001","11","75","""1275669145""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","466","500","0.8","0.8500000000000001","11","75","""-1661807040""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","467","500","0.8","0.8500000000000001","11","75","""1835465378""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","468","500","0.8","0.8500000000000001","11","75","""1163559666""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","469","500","0.8","0.8500000000000001","11","75","""585048737""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","470","500","0.8","0.8500000000000001","11","75","""-332946474""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","471","500","3.4000000000000004","0.05","19","25","""-959609797""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","472","500","3.4000000000000004","0.05","19","25","""-1507999347""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","473","500","3.4000000000000004","0.05","19","25","""-240225675""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","474","500","3.4000000000000004","0.05","19","25","""525029561""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","475","500","3.4000000000000004","0.05","19","25","""2053786900""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","476","500","3.4000000000000004","0.05","19","25","""-1217366303""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","477","500","3.4000000000000004","0.05","19","25","""-1868173620""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","478","500","3.4000000000000004","0.05","19","25","""344814074""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","479","500","3.4000000000000004","0.05","19","25","""699525683""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","480","500","3.4000000000000004","0.05","19","25","""178445649""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","481","500","4","0.35000000000000003","11","100","""-586935911""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","482","500","4","0.35000000000000003","11","100","""-1261331911""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","483","500","4","0.35000000000000003","11","100","""-282519390""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","484","500","4","0.35000000000000003","11","100","""-1880105710""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","485","500","4","0.35000000000000003","11","100","""514313460""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","486","500","4","0.35000000000000003","11","100","""544010390""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","487","500","4","0.35000000000000003","11","100","""1272301044""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","488","500","4","0.35000000000000003","11","100","""-1495776447""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","489","500","4","0.35000000000000003","11","100","""-1450931586""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","490","500","4","0.35000000000000003","11","100","""-138829090""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","491","500","2.2","0.2","14","150","""43165877""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","492","500","2.2","0.2","14","150","""-529570559""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","493","500","2.2","0.2","14","150","""853753226""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","494","500","2.2","0.2","14","150","""-155728638""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","495","500","2.2","0.2","14","150","""1601617066""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","496","500","2.2","0.2","14","150","""-914212044""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","497","500","2.2","0.2","14","150","""376786705""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","498","500","2.2","0.2","14","150","""1470311246""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","499","500","2.2","0.2","14","150","""-1424181406""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","500","500","2.2","0.2","14","150","""-691687414""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
